Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-01-27,2016,1,27,Wednesday,04,2016-04,111.66,112.37,110.36,111.06,421900.0,105.66,-0.00989578585643236,102.99142857142856,103.22411764705882
2016-01-28,2016,1,28,Thursday,04,2016-04,111.52,112.71,110.47,112.2,464000.0,106.74,0.010264825775100794,103.36142857142856,103.41944444444444
2016-01-29,2016,1,29,Friday,04,2016-04,112.26,113.98,111.48,113.93,796300.0,108.39,0.015418983009270582,103.69857142857143,103.68105263157895
2016-02-01,2016,2,1,Monday,05,2016-05,113.55,114.76,113.07,114.35,734500.0,108.79,0.003686544145544257,104.25142857142858,103.9365
2016-02-02,2016,2,2,Tuesday,05,2016-05,113.79,114.17,112.76,113.75,616300.0,108.22,-0.005247177850918772,104.52285714285713,104.14047619047618
2016-02-03,2016,2,3,Wednesday,05,2016-05,114.12,114.51,112.19,113.8,799800.0,108.26,0.00043943620187247845,104.9192857142857,104.32772727272727
2016-02-04,2016,2,4,Thursday,05,2016-05,113.57,114.29,112.5,114.0,612000.0,108.45,0.001757677435958671,105.38499999999999,104.50695652173913
2016-02-05,2016,2,5,Friday,05,2016-05,114.0,114.48,109.99,110.37,929600.0,105.0,-0.03184205085535197,105.80714285714285,104.52749999999999
2016-02-08,2016,2,8,Monday,06,2016-06,109.0,109.02,106.34,108.16,1085100.0,102.9,-0.020023591445114786,106.02714285714286,104.4624
2016-02-09,2016,2,9,Tuesday,06,2016-06,107.2,108.82,104.1,105.62,1310200.0,100.48,-0.023483657161516347,105.97000000000001,104.30923076923077
2016-02-10,2016,2,10,Wednesday,06,2016-06,106.95,109.14,106.72,107.0,716200.0,101.79,0.013065443997766435,105.92142857142858,104.21592592592593
2016-02-11,2016,2,11,Thursday,06,2016-06,105.45,107.54,104.18,106.9,918900.0,101.7,-0.0009346151626508092,105.60214285714287,104.12607142857142
2016-02-12,2016,2,12,Friday,06,2016-06,107.84,110.2,107.31,109.5,660200.0,104.17,0.02432190140676016,105.51857142857145,104.12758620689655
2016-02-16,2016,2,16,Tuesday,07,2016-07,110.57,111.49,109.58,111.08,598900.0,105.68,0.014429481367870478,105.44500000000002,104.17933333333332
2016-02-17,2016,2,17,Wednesday,07,2016-07,111.54,114.53,111.54,112.95,911800.0,107.45,0.016834629844119098,105.57285714285716,104.2848387096774
2016-02-18,2016,2,18,Thursday,07,2016-07,112.74,113.78,111.8,112.04,870000.0,106.59,-0.008056755273413763,105.56214285714286,104.35687499999999
2016-02-19,2016,2,19,Friday,07,2016-07,112.03,113.23,110.9,112.87,1564700.0,107.38,0.007408064330489017,105.49,104.44848484848484
2016-02-22,2016,2,22,Monday,08,2016-08,114.21,115.86,113.42,115.09,814500.0,109.49,0.019668541779504833,105.53999999999999,104.59676470588234
2016-02-23,2016,2,23,Tuesday,08,2016-08,115.13,118.05,115.04,117.62,1344800.0,111.9,0.021983008359942602,105.80285714285715,104.80542857142856
2016-02-24,2016,2,24,Wednesday,08,2016-08,117.0,119.0,115.85,117.61,2307100.0,111.89,-8.509096517361758e-05,106.06214285714286,105.0022222222222
2016-02-25,2016,2,25,Thursday,08,2016-08,126.9,133.92,124.48,132.9,4701300.0,126.43,0.13000557979664928,107.34642857142858,105.58135135135133
2016-02-26,2016,2,26,Friday,08,2016-08,133.03,135.28,132.51,134.39,2031100.0,127.85,0.011211746757813223,108.97857142857143,106.16736842105261
2016-02-29,2016,2,29,Monday,09,2016-09,133.58,135.43,131.0,133.04,1788700.0,126.57,-0.010045593707286637,110.6692857142857,106.69051282051281
2016-03-01,2016,3,1,Tuesday,09,2016-09,133.76,134.97,131.65,134.15,1544800.0,127.62,0.008343132229857053,112.60785714285713,107.21374999999998
2016-03-02,2016,3,2,Wednesday,09,2016-09,133.39,133.75,131.76,133.06,1112900.0,126.59,-0.00812494795359675,114.3792857142857,107.68634146341462
2016-03-03,2016,3,3,Thursday,09,2016-09,132.15,133.24,130.51,132.84,1109300.0,126.38,-0.0016533320861420453,116.14214285714283,108.13142857142856
2016-03-04,2016,3,4,Friday,09,2016-09,132.91,133.96,131.99,132.99,1488000.0,126.52,0.0011292814109389315,117.73857142857139,108.55906976744185
2016-03-07,2016,3,7,Monday,10,2016-10,132.46,134.56,131.83,134.02,994400.0,127.5,0.007744936418266679,119.29714285714282,108.98954545454545
2016-03-08,2016,3,8,Tuesday,10,2016-10,133.14,135.99,133.06,134.24,800400.0,127.71,0.0016415486721903516,120.74428571428567,109.40555555555555
2016-03-09,2016,3,9,Wednesday,10,2016-10,134.56,136.33,133.36,133.78,840800.0,127.27,-0.003426828852295505,122.22142857142853,109.79391304347827
2016-03-10,2016,3,10,Thursday,10,2016-10,134.58,135.47,131.49,133.01,738600.0,126.54,-0.005755818236826693,123.58999999999995,110.15021276595745
2016-03-11,2016,3,11,Friday,10,2016-10,133.58,133.8,131.51,131.72,972500.0,125.67,-0.006861267095437329,124.74571428571424,110.47354166666668
2016-03-14,2016,3,14,Monday,11,2016-11,131.99,132.84,131.17,132.65,703500.0,126.56,0.007060503537142271,125.79285714285709,110.8018367346939
2016-03-15,2016,3,15,Tuesday,11,2016-11,131.61,132.64,131.17,131.2,601900.0,125.17,-0.010930954407204707,126.74142857142851,111.08920000000002
2016-03-16,2016,3,16,Wednesday,11,2016-11,130.81,132.29,130.61,131.85,519500.0,125.79,0.004954382573953087,126.69571428571422,111.52660000000002
2016-03-17,2016,3,17,Thursday,11,2016-11,131.54,131.99,130.94,131.27,383100.0,125.24,-0.004399092343397193,126.50928571428565,111.93980000000002
2016-03-18,2016,3,18,Friday,11,2016-11,130.93,132.09,130.16,130.81,1129900.0,124.8,-0.003504097098614656,126.38285714285709,112.34720000000002
2016-03-21,2016,3,21,Monday,12,2016-12,131.0,131.66,130.91,131.17,739200.0,125.15,0.0027522113025342243,126.20642857142853,112.819
2016-03-22,2016,3,22,Tuesday,12,2016-12,131.58,131.98,130.3,130.73,584300.0,124.73,-0.00335466258289574,126.0735714285714,113.24019999999999
2016-03-23,2016,3,23,Wednesday,12,2016-12,131.06,131.51,130.0,130.12,627500.0,124.14,-0.004666043108461526,125.91357142857139,113.70199999999998
2016-03-24,2016,3,24,Thursday,12,2016-12,129.85,129.85,128.42,128.74,691500.0,122.83,-0.010605505268245108,125.64999999999996,114.07019999999999
2016-03-28,2016,3,28,Monday,13,2016-13,129.38,130.13,128.53,129.15,465200.0,123.22,0.003184493996339244,125.34428571428568,114.48039999999999
2016-03-29,2016,3,29,Tuesday,13,2016-13,129.25,130.16,128.69,130.09,643800.0,124.12,0.007278647033790664,125.08785714285712,114.92419999999998
2016-03-30,2016,3,30,Wednesday,13,2016-13,130.78,131.34,130.0,130.97,712900.0,124.96,0.006764472495007556,124.92285714285711,115.44159999999998
2016-03-31,2016,3,31,Thursday,13,2016-13,130.83,132.17,129.8,131.86,885500.0,125.8,0.006795465269290757,124.86999999999998,115.96119999999999
2016-04-01,2016,4,1,Friday,13,2016-13,131.49,134.1,131.24,133.47,676900.0,127.34,0.012209522163447284,124.98928571428567,116.4824
2016-04-04,2016,4,4,Monday,14,2016-14,133.85,134.39,132.7,133.36,583000.0,127.24,-0.0008237495336489431,125.0378571428571,116.97779999999999
2016-04-05,2016,4,5,Tuesday,14,2016-14,131.97,133.28,131.2,132.32,623500.0,126.24,-0.007798463081258533,125.11428571428567,117.37919999999998
2016-04-06,2016,4,6,Wednesday,14,2016-14,132.68,136.08,132.42,135.94,964100.0,129.7,0.027357853100290486,125.39357142857139,117.86639999999997
2016-04-07,2016,4,7,Thursday,14,2016-14,135.27,137.61,135.27,136.26,841600.0,130.0,0.002353932477856313,125.7335714285714,118.33219999999997
2016-04-08,2016,4,8,Friday,14,2016-14,137.0,137.71,135.69,137.05,559800.0,130.76,0.005797770306838368,126.15928571428569,118.83419999999998
2016-04-11,2016,4,11,Monday,15,2016-15,137.94,139.42,137.12,137.24,635900.0,130.94,0.0013864734293880243,126.5728571428571,119.31819999999998
2016-04-12,2016,4,12,Tuesday,15,2016-15,136.46,137.09,135.3,136.74,589000.0,130.46,-0.003643120978372938,126.98214285714282,119.75959999999998
2016-04-13,2016,4,13,Wednesday,15,2016-15,136.92,137.67,136.22,137.14,517700.0,130.84,0.0029250832939369253,127.46071428571425,120.20059999999998
2016-04-14,2016,4,14,Thursday,15,2016-15,137.55,137.94,136.37,137.27,404300.0,130.97,0.000948004810812364,128.0421428571428,120.65559999999998
2016-04-15,2016,4,15,Friday,15,2016-15,137.42,138.65,136.7,138.62,366500.0,132.25,0.009834346578927233,128.68714285714282,121.13539999999998
2016-04-18,2016,4,18,Monday,16,2016-16,138.12,139.04,137.7,138.65,269800.0,132.28,0.0002165588987133038,129.26999999999995,121.61199999999997
2016-04-19,2016,4,19,Tuesday,16,2016-16,138.49,138.8,136.79,137.52,333800.0,131.2,-0.008150056550353502,129.71571428571423,122.13599999999997
2016-04-20,2016,4,20,Wednesday,16,2016-16,137.99,140.8,137.79,140.01,776600.0,133.58,0.018106298576165303,130.27142857142852,122.74959999999997
2016-04-21,2016,4,21,Thursday,16,2016-16,140.37,140.48,137.85,137.9,550400.0,131.57,-0.015070310027107792,130.57357142857137,123.37139999999998
2016-04-22,2016,4,22,Friday,16,2016-16,135.34,136.16,131.73,132.41,1475100.0,126.33,-0.03981139058186911,130.50857142857137,123.86219999999997
2016-04-25,2016,4,25,Monday,17,2016-17,132.48,134.13,132.45,133.67,724000.0,127.53,0.009516311584815362,130.60071428571422,124.37879999999997
2016-04-26,2016,4,26,Tuesday,17,2016-17,134.0,134.75,132.98,133.81,786500.0,127.66,0.0010471546217363237,130.45499999999996,124.84859999999998
2016-04-27,2016,4,27,Wednesday,17,2016-17,133.85,134.52,131.63,133.63,1233800.0,127.49,-0.0013451638107010444,130.27571428571423,125.28479999999996
2016-04-28,2016,4,28,Thursday,17,2016-17,121.03,124.89,120.08,120.47,4550500.0,114.94,-0.09848098552496298,129.14571428571423,125.43459999999996
2016-04-29,2016,4,29,Friday,17,2016-17,121.06,121.5,119.02,120.88,1495400.0,115.33,0.003403301782214596,128.03071428571423,125.60939999999995
2016-05-02,2016,5,2,Monday,18,2016-18,120.92,121.65,119.12,120.37,1359000.0,114.84,-0.0042188764256337885,126.91499999999994,125.75859999999994
2016-05-03,2016,5,3,Tuesday,18,2016-18,119.94,120.04,118.08,118.56,1123700.0,113.12,-0.015037229847681188,125.64928571428564,125.83119999999995
2016-05-04,2016,5,4,Wednesday,18,2016-18,117.69,119.75,116.91,119.02,861300.0,113.55,0.003880016921368412,124.40499999999993,125.86419999999997
2016-05-05,2016,5,5,Thursday,18,2016-18,119.11,120.45,117.72,119.93,1066300.0,114.42,0.007645653817082376,123.1314285714285,125.91479999999996
2016-05-06,2016,5,6,Friday,18,2016-18,119.29,120.24,117.6,119.31,661900.0,113.83,-0.005169645754045327,121.81357142857135,125.66279999999995
2016-05-09,2016,5,9,Monday,19,2016-19,119.23,122.34,119.23,121.51,620300.0,115.93,0.018439325861222322,120.72285714285707,125.42439999999995
2016-05-10,2016,5,10,Tuesday,19,2016-19,121.75,122.47,120.51,122.22,650200.0,116.61,0.005843254111235208,119.51071428571422,125.22519999999994
2016-05-11,2016,5,11,Wednesday,19,2016-19,121.94,122.05,119.35,119.83,575600.0,114.33,-0.019554802636339685,118.27928571428563,124.95939999999995
2016-05-12,2016,5,12,Thursday,19,2016-19,120.4,122.0,120.1,121.46,579800.0,115.88,0.013602562661811257,117.53285714285708,124.74519999999995
2016-05-13,2016,5,13,Friday,19,2016-19,121.03,123.68,120.71,121.95,1023500.0,116.35,0.004034069927082884,116.73428571428565,124.54459999999996
2016-05-16,2016,5,16,Monday,20,2016-20,122.26,123.43,121.38,123.17,796300.0,117.51,0.010004097008344592,116.00928571428564,124.36439999999995
2016-05-17,2016,5,17,Tuesday,20,2016-20,122.45,122.81,120.6,121.07,594500.0,115.51,-0.01704946062759316,115.15357142857135,124.12459999999996
2016-05-18,2016,5,18,Wednesday,20,2016-20,120.7,122.42,118.82,121.13,803400.0,115.57,0.0004955711016063624,115.19857142857134,123.88179999999994
2016-05-19,2016,5,19,Thursday,20,2016-20,119.99,121.97,119.94,120.82,537900.0,115.27,-0.002559149426269225,115.19428571428564,123.64179999999995
2016-05-20,2016,5,20,Friday,20,2016-20,121.41,123.16,121.41,123.06,776100.0,117.41,0.018539801120482702,115.37785714285708,123.45919999999995
2016-05-23,2016,5,23,Monday,21,2016-21,123.0,123.32,121.8,121.88,1134900.0,116.28,-0.009588561566956977,115.60357142857136,123.27139999999994
2016-05-24,2016,5,24,Tuesday,21,2016-21,121.94,123.29,121.83,122.52,1313900.0,116.89,0.005250894553473939,115.84214285714279,123.07799999999993
2016-05-25,2016,5,25,Wednesday,21,2016-21,123.39,123.49,121.11,121.29,932500.0,115.72,-0.010039203902193483,115.93499999999993,122.88899999999994
2016-05-26,2016,5,26,Thursday,21,2016-21,121.29,123.18,121.12,123.0,998300.0,117.35,0.014098389470357908,116.1864285714285,122.72019999999995
2016-05-27,2016,5,27,Friday,21,2016-21,123.43,123.49,121.97,122.18,596500.0,116.57,-0.006666663199288436,116.23214285714278,122.54679999999995
2016-05-31,2016,5,31,Tuesday,22,2016-22,122.48,123.12,120.59,120.88,3110400.0,115.33,-0.0106400225408676,116.14071428571421,122.35739999999994
2016-06-01,2016,6,1,Wednesday,22,2016-22,120.6,121.87,120.35,121.4,1108500.0,115.82,0.004301832975916797,116.24714285714278,122.17079999999994
2016-06-02,2016,6,2,Thursday,22,2016-22,121.11,123.25,120.79,123.25,694600.0,117.59,0.015238869996953452,116.36928571428562,122.02799999999996
2016-06-03,2016,6,3,Friday,22,2016-22,123.07,123.07,121.23,122.21,550000.0,116.6,-0.00843828883697506,116.38714285714276,121.87719999999996
2016-06-06,2016,6,6,Monday,23,2016-23,122.03,124.69,121.8,124.36,601400.0,118.65,0.017592743150491197,116.46857142857134,121.79359999999996
2016-06-07,2016,6,7,Tuesday,23,2016-23,124.33,125.14,123.45,124.82,720600.0,119.09,0.003698993198675282,116.72428571428563,121.71099999999996
2016-06-08,2016,6,8,Wednesday,23,2016-23,124.71,126.41,124.36,126.39,904000.0,120.59,0.012577956357893383,117.08285714285705,121.64039999999996
2016-06-09,2016,6,9,Thursday,23,2016-23,126.0,127.58,126.0,127.48,548500.0,121.63,0.008624276385818863,117.53714285714275,121.57379999999995
2016-06-10,2016,6,10,Friday,23,2016-23,126.65,127.08,125.73,126.25,541700.0,120.45,-0.009648535469317099,117.75428571428561,121.46679999999995
2016-06-13,2016,6,13,Monday,24,2016-24,125.19,126.23,124.69,124.79,501500.0,119.42,-0.008580379379625414,117.97857142857133,121.30839999999995
2016-06-14,2016,6,14,Tuesday,24,2016-24,124.34,126.63,123.84,126.36,626800.0,120.92,0.01258106257603453,118.26642857142848,121.18199999999996
2016-06-15,2016,6,15,Wednesday,24,2016-24,126.58,127.52,126.08,126.38,454800.0,120.94,0.00015842932998211268,118.63928571428562,121.07599999999995
2016-06-16,2016,6,16,Thursday,24,2016-24,125.38,127.31,124.47,126.95,509500.0,121.49,0.0045101994095451126,118.93499999999992,120.91179999999994
2016-06-17,2016,6,17,Friday,24,2016-24,126.59,127.72,126.02,127.29,739500.0,121.81,0.0026780806845596583,119.30928571428562,120.74799999999996
2016-06-20,2016,6,20,Monday,25,2016-25,128.44,128.83,127.08,127.49,506100.0,122.0,0.0015714029097353421,119.7857142857142,120.57279999999996
2016-06-21,2016,6,21,Tuesday,25,2016-25,127.71,127.92,127.08,127.33,497400.0,121.85,-0.0012550749396054162,120.2164285714285,120.39099999999996
2016-06-22,2016,6,22,Wednesday,25,2016-25,126.05,126.48,124.48,125.32,778800.0,119.93,-0.01578572972887682,120.38357142857136,120.18039999999998
2016-06-23,2016,6,23,Thursday,25,2016-25,126.39,127.67,125.54,127.25,499000.0,121.77,0.01540044836490706,120.75285714285708,119.99899999999998
2016-06-24,2016,6,24,Friday,25,2016-25,125.34,128.09,124.66,124.97,852700.0,119.59,-0.017917205663740665,120.81999999999992,119.77139999999997
2016-06-27,2016,6,27,Monday,26,2016-26,124.0,124.61,120.97,122.08,1114400.0,116.83,-0.02312568520755509,120.65857142857135,119.46299999999998
2016-06-28,2016,6,28,Tuesday,26,2016-26,123.16,124.57,122.35,124.53,538000.0,119.17,0.020068767346938854,120.5571428571428,119.20079999999999
2016-06-29,2016,6,29,Wednesday,26,2016-26,125.18,126.95,125.18,126.88,589200.0,121.42,0.01887098063912851,120.5421428571428,119.00519999999999
2016-06-30,2016,6,30,Thursday,26,2016-26,127.66,131.67,127.66,131.38,1595000.0,125.72,0.03546663295331243,120.91857142857137,118.848
2016-07-01,2016,7,1,Friday,26,2016-26,131.45,132.77,130.96,132.59,638200.0,126.88,0.009209842830268933,121.45142857142852,118.7542
2016-07-05,2016,7,5,Tuesday,27,2016-27,132.59,133.95,131.86,133.93,807000.0,128.16,0.010106147226264683,121.96857142857138,118.7908
2016-07-06,2016,7,6,Wednesday,27,2016-27,132.91,135.23,132.87,134.98,897900.0,129.17,0.007840064213950004,122.55642857142853,118.8236
2016-07-07,2016,7,7,Thursday,27,2016-27,135.16,135.35,132.5,133.86,691400.0,128.1,-0.008297665060536197,123.02857142857137,118.83240000000002
2016-07-08,2016,7,8,Friday,27,2016-27,134.44,137.02,134.15,135.11,546200.0,129.29,0.00933838124004538,123.56285714285708,118.86840000000002
2016-07-11,2016,7,11,Monday,28,2016-28,135.59,136.15,134.22,136.0,950500.0,130.15,0.006587181314006818,124.14499999999995,119.17260000000002
2016-07-12,2016,7,12,Tuesday,28,2016-28,136.04,136.47,135.5,135.65,641300.0,129.81,-0.002573616439348725,124.71357142857138,119.46220000000002
2016-07-13,2016,7,13,Wednesday,28,2016-28,135.24,136.37,135.0,135.42,582200.0,129.59,-0.0016956041946132316,125.40357142857137,119.75720000000003
2016-07-14,2016,7,14,Thursday,28,2016-28,136.32,136.66,135.22,135.64,506400.0,129.8,0.0016247752378555358,125.9771428571428,120.09080000000003
2016-07-15,2016,7,15,Friday,28,2016-28,135.88,136.27,134.92,135.7,666600.0,129.86,0.00044235896883693115,126.71071428571422,120.41700000000003
2016-07-18,2016,7,18,Monday,29,2016-29,135.97,136.18,134.78,135.55,555600.0,129.72,-0.0011055846890914989,127.63142857142851,120.72300000000003
2016-07-19,2016,7,19,Tuesday,29,2016-29,135.93,136.18,135.09,135.55,743900.0,129.72,0.0,128.38499999999993,121.04080000000003
2016-07-20,2016,7,20,Wednesday,29,2016-29,136.3,137.87,135.8,136.89,1332600.0,131.0,0.009885990151770052,129.06928571428566,121.34220000000003
2016-07-21,2016,7,21,Thursday,29,2016-29,144.94,146.73,142.06,144.66,3245600.0,138.43,0.05676069162467212,129.9771428571428,121.77860000000004
2016-07-22,2016,7,22,Friday,29,2016-29,145.28,148.99,145.13,148.78,1213100.0,142.38,0.02848058745496629,131.08428571428564,122.33960000000005
2016-07-25,2016,7,25,Monday,30,2016-30,148.13,149.13,147.3,147.69,1047400.0,141.33,-0.0073262134272079615,132.02499999999992,122.84860000000005
2016-07-26,2016,7,26,Tuesday,30,2016-30,146.85,147.88,145.67,146.13,1048200.0,139.84,-0.010562833620984313,132.78714285714275,123.31840000000004
2016-07-27,2016,7,27,Wednesday,30,2016-30,146.42,147.3,145.42,147.23,571800.0,140.89,0.007527596841959916,133.70071428571418,123.78600000000004
2016-07-28,2016,7,28,Thursday,30,2016-30,147.27,147.78,146.36,147.25,329700.0,140.91,0.00013591765317966242,134.5307142857142,124.29400000000004
2016-07-29,2016,7,29,Friday,30,2016-30,147.2,147.71,146.11,147.3,432400.0,140.96,0.0003392606673007226,135.30285714285705,124.80180000000004
2016-08-01,2016,8,1,Monday,31,2016-31,146.94,148.03,146.31,147.52,487900.0,141.17,0.0014941675182291725,136.11428571428561,125.31980000000003
2016-08-02,2016,8,2,Tuesday,31,2016-31,147.04,147.33,144.64,145.45,476200.0,139.19,-0.014032197029677618,136.79999999999993,125.75540000000002
2016-08-03,2016,8,3,Wednesday,31,2016-31,145.66,146.17,144.81,146.16,350600.0,139.87,0.00488121938617847,137.51928571428564,126.22720000000002
2016-08-04,2016,8,4,Thursday,31,2016-31,146.21,147.4,145.84,146.5,311600.0,140.19,0.0023263153680272985,138.25714285714275,126.69320000000002
2016-08-05,2016,8,5,Friday,31,2016-31,146.8,147.37,146.11,146.18,393500.0,139.89,-0.0021844301178819414,138.9835714285713,127.17660000000002
2016-08-08,2016,8,8,Monday,32,2016-32,145.82,145.95,144.29,144.7,413600.0,138.47,-0.010124479680303056,139.6085714285713,127.59900000000002
2016-08-09,2016,8,9,Tuesday,32,2016-32,144.5,145.77,144.5,144.92,296000.0,138.68,0.0015204637249068842,140.15714285714276,128.04120000000003
2016-08-10,2016,8,10,Wednesday,32,2016-32,144.76,145.4,144.56,145.0,152500.0,138.76,0.0005517864512716297,140.18071428571415,128.50980000000004
2016-08-11,2016,8,11,Thursday,32,2016-32,145.54,146.72,145.08,146.02,235500.0,139.73,0.0070346689281650665,139.99142857142843,128.98800000000003
2016-08-12,2016,8,12,Friday,32,2016-32,145.12,146.7,144.84,146.13,189700.0,139.84,0.0007532502617757508,139.88499999999985,129.43300000000002
2016-08-15,2016,8,15,Monday,33,2016-33,145.95,146.97,144.81,145.15,330100.0,138.9,-0.006706061239264982,139.817857142857,129.87900000000002
2016-08-16,2016,8,16,Tuesday,33,2016-33,145.08,145.59,143.53,143.97,349300.0,137.77,-0.008129659751686447,139.59499999999989,130.26140000000004
2016-08-17,2016,8,17,Wednesday,33,2016-33,144.2,144.69,143.47,144.57,327500.0,138.35,0.004167533310695415,139.41214285714275,130.64660000000003
2016-08-18,2016,8,18,Thursday,33,2016-33,144.32,147.82,144.32,147.13,679400.0,140.8,0.017707634003113037,139.40071428571417,131.05080000000004
2016-08-19,2016,8,19,Friday,33,2016-33,147.12,148.0,146.13,147.28,516800.0,140.94,0.0010193707536829688,139.3842857142856,131.437
2016-08-22,2016,8,22,Monday,34,2016-34,147.32,150.44,147.28,150.07,850600.0,143.61,0.018943521510518924,139.69999999999987,131.9002
2016-08-23,2016,8,23,Tuesday,34,2016-34,150.5,151.2,149.76,150.48,374600.0,144.0,0.0027320418689957826,139.9949999999999,132.39180000000002
2016-08-24,2016,8,24,Wednesday,34,2016-34,150.64,150.84,149.51,149.82,610600.0,143.37,-0.004385444862464061,140.22214285714273,132.84080000000003
2016-08-25,2016,8,25,Thursday,34,2016-34,149.17,150.67,149.03,150.24,269600.0,143.77,0.00280301082336587,140.4992857142856,133.29740000000004
2016-08-26,2016,8,26,Friday,34,2016-34,150.55,150.78,147.15,148.35,601500.0,141.96,-0.012580148912606837,140.74857142857132,133.70680000000004
2016-08-29,2016,8,29,Monday,35,2016-35,148.35,150.58,148.0,149.99,388700.0,143.53,0.01105540968280505,141.09499999999989,134.14120000000003
2016-08-30,2016,8,30,Tuesday,35,2016-35,150.05,150.3,148.23,149.43,454300.0,143.0,-0.0037337502875631756,141.39785714285702,134.5612
2016-08-31,2016,8,31,Wednesday,35,2016-35,148.75,149.9,148.39,149.57,392100.0,143.13,0.0009367757967608803,141.64071428571415,134.98680000000002
2016-09-01,2016,9,1,Thursday,35,2016-35,149.17,149.82,148.4,149.01,401700.0,142.6,-0.003744022702934946,141.837857142857,135.44020000000003
2016-09-02,2016,9,2,Friday,35,2016-35,149.45,151.18,149.45,151.0,383200.0,144.5,0.013354927387584814,142.23785714285697,135.8948
2016-09-06,2016,9,6,Tuesday,36,2016-36,151.14,151.14,149.28,150.18,525700.0,143.72,-0.005430640797240205,142.66285714285695,136.37740000000002
2016-09-07,2016,9,7,Wednesday,36,2016-36,150.49,150.7,149.55,150.48,327300.0,144.0,0.0019975493019566137,143.0664285714284,136.9208
2016-09-08,2016,9,8,Thursday,36,2016-36,150.42,150.57,148.96,149.24,341800.0,142.82,-0.00824012660326967,143.21071428571412,137.3938
2016-09-09,2016,9,9,Friday,36,2016-36,148.43,148.5,145.65,146.13,521800.0,139.84,-0.020839053847444222,143.1321428571427,137.7622
2016-09-12,2016,9,12,Monday,37,2016-37,145.18,150.31,145.0,150.21,565100.0,143.74,0.02792053506202441,143.14142857142838,138.1226
2016-09-13,2016,9,13,Tuesday,37,2016-37,149.87,151.29,149.16,149.66,524700.0,143.58,-0.0011346623039472092,143.11142857142838,138.4566
2016-09-14,2016,9,14,Wednesday,37,2016-37,150.13,150.78,148.95,150.3,486600.0,144.2,0.004276315964264699,143.17071428571407,138.7774
2016-09-15,2016,9,15,Thursday,37,2016-37,149.96,152.07,149.49,151.79,544400.0,145.62,0.009913572248981817,143.30285714285694,139.1064
2016-09-16,2016,9,16,Friday,37,2016-37,151.57,151.75,149.8,150.03,955500.0,143.94,-0.011595031129052469,143.4442857142855,139.42319999999998
2016-09-19,2016,9,19,Monday,38,2016-38,150.94,152.35,150.67,151.51,551300.0,145.36,0.009864732294017298,143.5749999999998,139.74459999999996
2016-09-20,2016,9,20,Tuesday,38,2016-38,151.65,152.78,151.53,151.94,279600.0,145.77,0.0028380067629276695,143.77285714285696,140.057
2016-09-21,2016,9,21,Wednesday,38,2016-38,152.45,153.28,150.82,152.61,385900.0,146.41,0.0044096740666133005,144.00714285714267,140.38899999999998
2016-09-22,2016,9,22,Thursday,38,2016-38,153.5,155.1,152.56,154.08,908900.0,147.82,0.009632303107810047,144.37999999999982,140.75359999999998
2016-09-23,2016,9,23,Friday,38,2016-38,153.95,154.86,153.19,154.26,497800.0,147.99,0.0011683963798396757,144.62928571428554,141.11739999999998
2016-09-26,2016,9,26,Monday,39,2016-39,153.9,154.1,152.96,153.49,280200.0,147.26,-0.004991465060775635,144.8821428571427,141.46539999999996
2016-09-27,2016,9,27,Tuesday,39,2016-39,153.46,154.24,153.05,153.63,279900.0,147.39,0.0009119693148904595,145.12428571428558,141.81879999999998
2016-09-28,2016,9,28,Wednesday,39,2016-39,153.46,153.97,151.42,152.78,482000.0,146.57,-0.005532880335053725,145.39214285714272,142.15579999999997
2016-09-29,2016,9,29,Thursday,39,2016-39,152.33,153.22,150.91,151.75,442700.0,145.59,-0.006741585198514977,145.80285714285702,142.44759999999997
2016-09-30,2016,9,30,Friday,39,2016-39,151.73,152.73,151.45,151.85,610300.0,145.68,0.0006590406054118869,145.94142857142845,142.59259999999998
2016-10-03,2016,10,3,Monday,40,2016-40,152.12,153.12,150.95,151.58,513100.0,145.42,-0.0017781748596219504,146.072857142857,142.65339999999998
2016-10-04,2016,10,4,Tuesday,40,2016-40,151.75,152.79,150.28,151.47,382600.0,145.32,-0.0007256737953589276,146.15285714285702,142.73319999999995
2016-10-05,2016,10,5,Wednesday,40,2016-40,151.96,152.5,150.8,150.97,419700.0,144.84,-0.00330087445452254,146.09714285714273,142.83319999999995
2016-10-06,2016,10,6,Thursday,40,2016-40,150.79,151.59,150.23,151.13,403300.0,144.99,0.0010596178864932249,146.17214285714275,142.91519999999994
2016-10-07,2016,10,7,Friday,40,2016-40,151.6,151.8,150.0,150.84,275000.0,144.71,-0.0019188270791932194,146.12571428571417,142.99119999999996
2016-10-10,2016,10,10,Monday,41,2016-41,151.6,153.38,151.6,153.19,804700.0,146.97,0.015579307556807143,146.21142857142846,143.11139999999995
2016-10-11,2016,10,11,Tuesday,41,2016-41,153.5,153.94,151.72,152.38,455500.0,146.19,-0.005287343982290138,146.19571428571416,143.21179999999995
2016-10-12,2016,10,12,Wednesday,41,2016-41,151.95,152.68,151.23,152.24,582700.0,146.06,-0.0009187169317484978,146.06999999999988,143.34919999999997
2016-10-13,2016,10,13,Thursday,41,2016-41,151.84,151.84,149.67,150.31,494400.0,144.2,-0.012677143875893249,145.79928571428562,143.43579999999997
