Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-02-17,2016,2,17,Wednesday,07,2016-07,76.12,76.89,75.99,76.77,1091300.0,70.22,0.01359907432114471,70.0535714285714,70.82290322580646
2016-02-18,2016,2,18,Thursday,07,2016-07,77.27,77.32,76.54,76.75,805000.0,70.2,-0.0002603228155020343,69.99142857142854,70.8034375
2016-02-19,2016,2,19,Friday,07,2016-07,76.56,77.77,76.43,77.63,1359700.0,71.01,0.011465663271699178,69.84999999999998,70.80969696969697
2016-02-22,2016,2,22,Monday,08,2016-08,77.27,77.88,77.27,77.6,1417700.0,70.98,-0.00038637323073886787,69.71285714285712,70.81470588235295
2016-02-23,2016,2,23,Tuesday,08,2016-08,77.32,77.44,76.7,76.78,562500.0,70.23,-0.010566920912386757,69.65214285714282,70.798
2016-02-24,2016,2,24,Wednesday,08,2016-08,75.11,76.18,74.7,76.03,1021100.0,69.54,-0.00976821907891201,69.45357142857141,70.76305555555557
2016-02-25,2016,2,25,Thursday,08,2016-08,77.2,78.09,76.92,78.08,1007300.0,71.42,0.02696297629025679,69.44357142857142,70.78081081081082
2016-02-26,2016,2,26,Friday,08,2016-08,78.08,78.08,76.36,76.42,1389600.0,69.9,-0.021260303638046096,69.50999999999999,70.75763157894738
2016-02-29,2016,2,29,Monday,09,2016-09,75.37,76.2,75.32,75.34,791500.0,68.91,-0.01413250999018123,69.57714285714285,70.71025641025642
2016-03-01,2016,3,1,Tuesday,09,2016-09,76.79,77.92,76.72,77.91,892800.0,71.26,0.03411242982850626,69.77499999999999,70.72400000000002
2016-03-02,2016,3,2,Wednesday,09,2016-09,77.1,77.74,76.68,77.71,1079600.0,71.08,-0.0025672772782578956,69.955,70.73268292682928
2016-03-03,2016,3,3,Thursday,09,2016-09,76.3,76.77,75.79,76.67,830400.0,70.13,-0.01338312946009057,70.11071428571428,70.71833333333335
2016-03-04,2016,3,4,Friday,09,2016-09,77.0,77.42,76.51,76.94,957300.0,70.38,0.003521552346401613,70.32428571428571,70.71046511627908
2016-03-07,2016,3,7,Monday,10,2016-10,76.4,76.79,76.11,76.46,1194600.0,69.94,-0.0062384957881534975,70.37142857142855,70.69295454545455
2016-03-08,2016,3,8,Tuesday,10,2016-10,76.3,76.98,76.22,76.34,628900.0,69.83,-0.0015696874577619813,70.34357142857141,70.67377777777779
2016-03-09,2016,3,9,Wednesday,10,2016-10,77.17,77.31,76.72,77.02,757600.0,70.45,0.008907495779250985,70.36142857142855,70.66891304347827
2016-03-10,2016,3,10,Thursday,10,2016-10,77.88,78.49,76.2,76.86,1087800.0,70.3,-0.002077338909580062,70.31071428571427,70.66106382978725
2016-03-11,2016,3,11,Friday,10,2016-10,77.61,78.72,77.52,78.65,750100.0,71.94,0.02328908216362313,70.3792857142857,70.68770833333335
2016-03-14,2016,3,14,Monday,11,2016-11,78.82,79.12,78.57,78.76,549100.0,72.04,0.0013988238849973467,70.5085714285714,70.715306122449
2016-03-15,2016,3,15,Tuesday,11,2016-11,78.98,79.39,78.79,79.32,431200.0,72.55,0.007110057251544566,70.7235714285714,70.75200000000001
2016-03-16,2016,3,16,Wednesday,11,2016-11,78.98,80.21,78.84,80.07,553000.0,73.24,0.009455315885071647,70.85357142857141,70.80560000000001
2016-03-17,2016,3,17,Thursday,11,2016-11,79.21,80.18,79.06,79.88,659100.0,73.07,-0.0023728086833672,71.07999999999998,70.85900000000001
2016-03-18,2016,3,18,Friday,11,2016-11,79.55,80.3,79.21,79.91,707700.0,73.09,0.0003754901420263135,71.37857142857142,70.90020000000001
2016-03-21,2016,3,21,Monday,12,2016-12,79.55,79.9,79.39,79.62,688600.0,72.83,-0.003628967104963743,71.49071428571428,70.94440000000002
2016-03-22,2016,3,22,Tuesday,12,2016-12,78.92,79.77,78.82,79.56,322700.0,72.77,-0.0007537468657172752,71.61142857142856,70.99300000000001
2016-03-23,2016,3,23,Wednesday,12,2016-12,80.15,80.15,79.33,79.49,705800.0,72.71,-0.0008798075158962249,71.79571428571427,71.01
2016-03-24,2016,3,24,Thursday,12,2016-12,79.19,79.53,79.07,79.44,389300.0,72.66,-0.0006288524162182396,71.9585714285714,70.9932
2016-03-28,2016,3,28,Monday,13,2016-13,79.78,80.47,79.43,80.23,797200.0,73.39,0.009944493238968954,72.20499999999997,71.0262
2016-03-29,2016,3,29,Tuesday,13,2016-13,78.89,80.28,78.67,80.2,1082600.0,73.36,-0.0003738521019875929,72.45714285714283,71.03500000000001
2016-03-30,2016,3,30,Wednesday,13,2016-13,80.66,81.23,80.6,80.69,966300.0,73.81,0.006109609377088265,72.69714285714282,71.1044
2016-03-31,2016,3,31,Thursday,13,2016-13,80.95,81.24,80.38,80.42,608000.0,73.56,-0.003346107878021809,72.92999999999996,71.14240000000001
2016-04-01,2016,4,1,Friday,13,2016-13,78.72,79.97,78.69,79.73,842400.0,72.93,-0.0085798391877826,73.00071428571425,71.1838
2016-04-04,2016,4,4,Monday,14,2016-14,79.9,80.11,79.32,79.54,710300.0,72.75,-0.0023830314851195356,73.05142857142854,71.212
2016-04-05,2016,4,5,Tuesday,14,2016-14,78.34,78.5,77.76,77.85,1881500.0,71.21,-0.02124725803775862,72.95571428571427,71.20439999999999
2016-04-06,2016,4,6,Wednesday,14,2016-14,77.8,79.19,77.75,79.19,746800.0,72.43,0.01721262655704936,72.89785714285712,71.22039999999998
2016-04-07,2016,4,7,Thursday,14,2016-14,77.66,77.91,77.12,77.27,955600.0,70.68,-0.024245604529637976,72.72714285714285,71.18979999999999
2016-04-08,2016,4,8,Friday,14,2016-14,77.38,77.47,76.63,76.71,2004800.0,70.17,-0.007247270102814118,72.51857142857142,71.14999999999999
2016-04-11,2016,4,11,Monday,15,2016-15,76.71,77.54,76.71,76.9,1991200.0,70.34,0.0024769581996451073,72.34071428571427,71.13539999999999
2016-04-12,2016,4,12,Tuesday,15,2016-15,77.25,78.68,77.06,78.58,1717600.0,71.88,0.021846633629602596,72.27714285714285,71.11319999999999
2016-04-13,2016,4,13,Wednesday,15,2016-15,77.94,78.43,77.71,78.33,747800.0,71.65,-0.0031815229021245894,72.20142857142856,71.0882
2016-04-14,2016,4,14,Thursday,15,2016-15,78.99,79.12,78.62,79.03,932700.0,72.29,0.008936440866119888,72.175,71.1124
2016-04-15,2016,4,15,Friday,15,2016-15,78.89,79.17,78.37,78.51,515500.0,71.81,-0.0065796937996976945,72.06214285714286,71.1022
2016-04-18,2016,4,18,Monday,16,2016-16,79.02,79.71,78.98,79.34,690400.0,72.57,0.010571930059037005,72.00571428571429,71.1224
2016-04-19,2016,4,19,Tuesday,16,2016-16,80.97,81.04,80.2,80.63,1447100.0,73.75,0.016259226692469708,72.00142857142858,71.218
2016-04-20,2016,4,20,Wednesday,16,2016-16,80.25,80.9,80.03,80.55,1574100.0,73.68,-0.0009921654002100766,72.01,71.3322
2016-04-21,2016,4,21,Thursday,16,2016-16,80.0,80.6,79.72,80.12,861100.0,73.28,-0.005338431320895731,72.035,71.42800000000001
2016-04-22,2016,4,22,Friday,16,2016-16,80.66,80.72,79.79,80.2,891000.0,73.36,0.0009984810927803345,72.07857142857142,71.52400000000002
2016-04-25,2016,4,25,Monday,17,2016-17,79.51,80.02,79.32,79.95,599500.0,73.13,-0.0031171540088532623,72.21571428571428,71.62760000000002
2016-04-26,2016,4,26,Tuesday,17,2016-17,79.2,79.81,78.98,79.5,869700.0,72.72,-0.0056284636047059244,72.23642857142856,71.73420000000002
2016-04-27,2016,4,27,Wednesday,17,2016-17,80.38,81.19,80.2,81.02,1350900.0,74.11,0.019119299979152737,72.48142857142855,71.83080000000001
2016-04-28,2016,4,28,Thursday,17,2016-17,79.52,80.19,79.2,79.37,982700.0,72.6,-0.020365285803557787,72.65499999999999,71.87840000000001
2016-04-29,2016,4,29,Friday,17,2016-17,78.74,78.83,78.17,78.62,878700.0,71.91,-0.009449358910227246,72.76714285714283,71.91260000000003
2016-05-02,2016,5,2,Monday,18,2016-18,79.68,79.86,79.15,79.75,893600.0,72.95,0.014372960044049421,72.8435714285714,71.9514
2016-05-03,2016,5,3,Tuesday,18,2016-18,78.82,79.01,78.18,78.52,710300.0,71.82,-0.01542332781207778,72.85571428571426,71.96820000000001
2016-05-04,2016,5,4,Wednesday,18,2016-18,77.62,77.68,77.17,77.47,1121700.0,70.86,-0.013372332961360311,72.7535714285714,71.98080000000002
2016-05-05,2016,5,5,Thursday,18,2016-18,76.8,77.75,76.67,77.07,1288100.0,70.5,-0.005163395181312036,72.65999999999998,72.00000000000001
2016-05-06,2016,5,6,Friday,18,2016-18,76.99,77.44,76.79,77.33,467300.0,70.73,0.003373729047987828,72.52857142857142,71.98620000000001
2016-05-09,2016,5,9,Monday,19,2016-19,78.41,78.7,78.15,78.31,933500.0,71.63,0.01267282609598408,72.37714285714284,72.02080000000002
2016-05-10,2016,5,10,Tuesday,19,2016-19,76.86,77.63,76.85,77.59,620900.0,72.18,0.007662387570953166,72.26999999999998,72.08620000000002
2016-05-11,2016,5,11,Wednesday,19,2016-19,77.0,77.49,76.85,76.86,974100.0,71.5,-0.009408461071988894,72.14285714285712,72.09100000000001
2016-05-12,2016,5,12,Thursday,19,2016-19,77.89,78.04,76.87,77.25,559100.0,71.86,0.005074204627254719,72.03571428571426,72.10660000000001
2016-05-13,2016,5,13,Friday,19,2016-19,77.09,77.42,76.74,77.03,1193300.0,71.66,-0.0028478392401968255,71.93071428571426,72.1372
2016-05-16,2016,5,16,Monday,20,2016-20,77.23,78.12,77.15,77.83,595600.0,72.4,0.010385693647111172,71.90785714285711,72.17760000000001
2016-05-17,2016,5,17,Tuesday,20,2016-20,77.49,77.67,76.7,76.96,956100.0,71.59,-0.011178327196212479,71.7278571428571,72.21060000000001
2016-05-18,2016,5,18,Wednesday,20,2016-20,77.0,78.17,76.86,77.52,660900.0,72.11,0.007276331583919049,71.69285714285711,72.25620000000002
2016-05-19,2016,5,19,Thursday,20,2016-20,77.11,77.32,76.55,76.8,801000.0,71.44,-0.009287672829988991,71.65928571428567,72.27600000000002
2016-05-20,2016,5,20,Friday,20,2016-20,77.66,77.96,77.47,77.72,883400.0,72.3,0.011979021388256905,71.61285714285711,72.31600000000002
2016-05-23,2016,5,23,Monday,21,2016-21,78.27,78.58,77.9,77.95,730600.0,72.51,0.0029591474717449717,71.66214285714283,72.32740000000003
2016-05-24,2016,5,24,Tuesday,21,2016-21,79.11,79.73,79.08,79.55,855500.0,74.0,0.020526239370734833,71.88642857142854,72.36660000000002
2016-05-25,2016,5,25,Wednesday,21,2016-21,80.55,80.79,80.13,80.51,2741800.0,74.89,0.012067826106679558,72.19999999999996,72.41340000000002
2016-05-26,2016,5,26,Thursday,21,2016-21,81.43,81.54,80.99,81.21,917200.0,75.55,0.008694489985394016,72.54428571428568,72.45960000000002
2016-05-27,2016,5,27,Friday,21,2016-21,81.19,81.33,80.76,81.0,506600.0,75.35,-0.0025858642250102815,72.80999999999996,72.50520000000002
2016-05-31,2016,5,31,Tuesday,22,2016-22,81.52,81.62,80.82,81.07,1342500.0,75.42,0.0008642906705917941,73.04142857142851,72.55180000000001
2016-06-01,2016,6,1,Wednesday,22,2016-22,80.97,81.26,80.83,81.21,772300.0,75.55,0.0017267851396325362,73.33071428571422,72.60620000000003
2016-06-02,2016,6,2,Thursday,22,2016-22,80.54,80.92,80.25,80.92,617300.0,75.28,-0.0035710274944878995,73.57499999999995,72.65640000000003
2016-06-03,2016,6,3,Friday,22,2016-22,80.87,81.37,80.51,81.17,560900.0,75.51,0.00308952914858196,73.84999999999994,72.71240000000003
2016-06-06,2016,6,6,Monday,23,2016-23,81.37,81.54,81.03,81.33,456700.0,75.66,0.001971196423979471,74.08285714285708,72.77240000000003
2016-06-07,2016,6,7,Tuesday,23,2016-23,81.97,82.19,81.81,81.9,468100.0,76.19,0.00700859089618322,74.41142857142852,72.82840000000004
2016-06-08,2016,6,8,Wednesday,23,2016-23,81.67,81.73,81.18,81.52,425100.0,75.83,-0.004639874945486455,74.67714285714281,72.87780000000004
2016-06-09,2016,6,9,Thursday,23,2016-23,80.55,81.01,80.55,80.74,368500.0,75.11,-0.009568286240917878,74.93928571428566,72.90380000000003
2016-06-10,2016,6,10,Friday,23,2016-23,78.91,79.23,77.94,78.44,1258700.0,72.97,-0.028486363851063623,74.9871428571428,72.89200000000004
2016-06-13,2016,6,13,Monday,24,2016-24,76.73,77.43,76.69,76.79,1493800.0,71.43,-0.021035285034725404,74.90999999999995,72.86200000000004
2016-06-14,2016,6,14,Tuesday,24,2016-24,75.25,76.13,75.22,76.11,2129900.0,70.8,-0.008855190701510418,74.68142857142853,72.82300000000004
2016-06-15,2016,6,15,Wednesday,24,2016-24,76.03,76.47,75.79,75.83,1329300.0,70.54,-0.0036789585253217405,74.37071428571423,72.80960000000003
2016-06-16,2016,6,16,Thursday,24,2016-24,74.86,76.32,74.43,76.2,1790100.0,70.89,0.0048793355693439455,74.03785714285709,72.77880000000003
2016-06-17,2016,6,17,Friday,24,2016-24,76.68,77.04,75.8,76.9,1097200.0,71.54,0.009186372469404569,73.76571428571424,72.79600000000003
2016-06-20,2016,6,20,Monday,25,2016-25,79.27,79.3,78.06,78.09,1038400.0,72.64,0.015474602395205928,73.56714285714281,72.84540000000004
2016-06-21,2016,6,21,Tuesday,25,2016-25,79.15,79.78,78.88,79.42,994700.0,73.88,0.01703167948888673,73.44785714285709,72.91620000000003
2016-06-22,2016,6,22,Wednesday,25,2016-25,80.01,80.19,78.8,78.83,1132700.0,73.33,-0.007428906779968214,73.30857142857137,72.94520000000003
2016-06-23,2016,6,23,Thursday,25,2016-25,80.52,81.18,79.78,81.07,1349100.0,75.42,0.02841562176176593,73.30214285714281,73.02060000000003
2016-06-24,2016,6,24,Friday,25,2016-25,74.17,76.31,73.92,73.94,3748700.0,68.78,-0.08794869073793077,72.81071428571424,72.95040000000003
2016-06-27,2016,6,27,Monday,26,2016-26,72.35,72.36,71.39,72.02,2168500.0,67.0,-0.025966991899713854,72.15428571428568,72.85420000000003
2016-06-28,2016,6,28,Tuesday,26,2016-26,73.68,74.0,73.06,73.85,1078100.0,68.7,0.025409562666638186,71.64499999999995,72.77680000000004
2016-06-29,2016,6,29,Wednesday,26,2016-26,75.26,75.4,74.55,75.1,949600.0,69.86,0.016926184767410923,71.26999999999995,72.69900000000003
2016-06-30,2016,6,30,Thursday,26,2016-26,74.39,75.03,73.8,75.02,1007700.0,69.79,-0.0010653143053964698,71.0428571428571,72.62120000000003
2016-07-01,2016,7,1,Friday,26,2016-26,75.43,75.58,74.85,74.97,440900.0,69.74,-0.0006663265249229333,70.92214285714282,72.55040000000002
2016-07-05,2016,7,5,Tuesday,27,2016-27,74.94,74.98,73.94,74.16,927100.0,68.99,-0.010804312667048288,70.7928571428571,72.46300000000002
2016-07-06,2016,7,6,Wednesday,27,2016-27,73.73,74.76,73.33,74.71,1131600.0,69.5,0.0074163579236232735,70.7185714285714,72.39040000000001
2016-07-07,2016,7,7,Thursday,27,2016-27,74.62,74.85,74.38,74.59,1220200.0,69.39,-0.0016063679486068017,70.61142857142855,72.32380000000002
2016-07-08,2016,7,8,Friday,27,2016-27,76.26,76.78,75.92,76.6,1438000.0,71.26,0.026947343282164082,70.59142857142855,72.26680000000002
2016-07-11,2016,7,11,Monday,28,2016-28,77.87,78.14,77.73,78.02,1417600.0,72.58,0.01853794550128174,70.58714285714284,72.26640000000002
2016-07-12,2016,7,12,Tuesday,28,2016-28,78.43,78.7,78.05,78.31,1122100.0,72.85,0.0037169304980564366,70.51357142857141,72.28520000000002
2016-07-13,2016,7,13,Wednesday,28,2016-28,78.22,78.67,78.02,78.09,544900.0,72.64,-0.002809291188100582,70.4642857142857,72.27900000000002
2016-07-14,2016,7,14,Thursday,28,2016-28,79.26,79.53,78.95,79.21,997400.0,73.69,0.014342500103975198,70.34071428571426,72.31640000000002
2016-07-15,2016,7,15,Friday,28,2016-28,78.69,78.99,78.56,78.97,702400.0,73.46,-0.0030300099792359703,70.67499999999997,72.36840000000002
2016-07-18,2016,7,18,Monday,29,2016-29,79.1,79.65,78.8,79.59,1182300.0,74.04,0.007851142251518617,71.1778571428571,72.43920000000001
2016-07-19,2016,7,19,Tuesday,29,2016-29,79.1,79.45,78.71,79.32,1406600.0,73.79,-0.003392486305420439,71.54142857142854,72.50040000000001
2016-07-20,2016,7,20,Wednesday,29,2016-29,82.98,83.81,82.82,83.71,2905100.0,77.87,0.05534549315951609,72.11357142857138,72.6252
2016-07-21,2016,7,21,Thursday,29,2016-29,84.42,84.86,83.89,84.2,2115200.0,78.33,0.00585358474505604,72.72357142857139,72.74820000000001
2016-07-22,2016,7,22,Friday,29,2016-29,83.94,84.81,83.84,84.45,1513400.0,78.56,0.0029691764940340537,73.35357142857139,72.88940000000001
2016-07-25,2016,7,25,Monday,30,2016-30,84.6,84.79,84.36,84.69,787800.0,78.78,0.002842002197540605,74.05285714285709,73.02780000000001
2016-07-26,2016,7,26,Tuesday,30,2016-30,85.35,85.55,85.07,85.33,916800.0,79.38,0.007556872159539374,74.75857142857139,73.18220000000002
2016-07-27,2016,7,27,Wednesday,30,2016-30,86.32,86.41,85.63,86.15,1154900.0,80.14,0.009609713863469871,75.52642857142853,73.33700000000002
2016-07-28,2016,7,28,Thursday,30,2016-30,86.82,87.07,86.47,86.54,1969400.0,80.5,0.004526931299971393,76.18642857142854,73.51520000000001
2016-07-29,2016,7,29,Friday,30,2016-30,87.56,87.78,87.14,87.39,1801600.0,81.29,0.009822022749108816,76.8085714285714,73.6988
2016-08-01,2016,8,1,Monday,31,2016-31,87.17,87.62,87.02,87.28,692300.0,81.19,-0.0012587000177749497,77.40428571428569,73.89380000000001
2016-08-02,2016,8,2,Tuesday,31,2016-31,86.66,86.68,86.14,86.53,1455600.0,80.49,-0.008593006632383715,77.96499999999996,74.05760000000001
2016-08-03,2016,8,3,Wednesday,31,2016-31,85.97,86.18,85.87,86.15,734700.0,80.14,-0.004391512541633946,78.42571428571425,74.2102
2016-08-04,2016,8,4,Thursday,31,2016-31,85.29,86.13,85.28,85.97,1326200.0,79.97,-0.0020894407842314555,78.89071428571425,74.32959999999999
2016-08-05,2016,8,5,Friday,31,2016-31,85.54,86.27,85.49,86.21,1115300.0,80.2,0.0027917542508331117,79.33071428571427,74.43579999999999
2016-08-08,2016,8,8,Monday,32,2016-32,85.28,85.9,85.28,85.87,547400.0,79.88,-0.003943752603085993,79.76571428571427,74.52239999999999
2016-08-09,2016,8,9,Tuesday,32,2016-32,86.31,87.87,86.28,87.28,1287100.0,81.19,0.016419985010659444,80.00285714285714,74.63919999999999
2016-08-10,2016,8,10,Wednesday,32,2016-32,87.86,87.92,87.49,87.67,831400.0,81.56,0.0044684160703987175,80.23357142857142,74.76199999999999
2016-08-11,2016,8,11,Thursday,32,2016-32,88.04,88.14,87.68,87.72,1161100.0,81.6,0.0005702750314113825,80.45071428571428,74.88299999999998
2016-08-12,2016,8,12,Friday,32,2016-32,88.13,88.15,87.38,87.53,811300.0,81.42,-0.002165922206873394,80.63928571428572,75.00579999999998
2016-08-15,2016,8,15,Monday,33,2016-33,87.76,88.17,87.69,88.0,437300.0,81.86,0.005369683923433621,80.81642857142856,75.13279999999997
2016-08-16,2016,8,16,Tuesday,33,2016-33,87.98,88.25,87.73,87.74,711700.0,81.62,-0.0029546636256704284,80.92214285714283,75.25199999999998
2016-08-17,2016,8,17,Wednesday,33,2016-33,87.6,88.02,87.25,87.86,428000.0,81.73,0.001367624237318843,81.00999999999998,75.36279999999998
2016-08-18,2016,8,18,Thursday,33,2016-33,87.82,88.13,87.68,88.05,299500.0,81.91,0.002162657656837652,81.0542857142857,75.48439999999998
2016-08-19,2016,8,19,Friday,33,2016-33,88.37,88.4,87.92,88.18,530200.0,82.03,0.0014764463907261938,81.11428571428569,75.62279999999998
2016-08-22,2016,8,22,Monday,34,2016-34,87.27,87.65,87.13,87.56,351700.0,81.45,-0.007031218319152099,81.18285714285712,75.79239999999999
2016-08-23,2016,8,23,Tuesday,34,2016-34,87.92,88.11,87.61,87.78,339500.0,81.66,0.002512512450630666,81.29142857142855,75.99699999999999
2016-08-24,2016,8,24,Wednesday,34,2016-34,87.65,87.71,87.24,87.36,386600.0,81.27,-0.004784644290987794,81.3842857142857,76.20639999999997
2016-08-25,2016,8,25,Thursday,34,2016-34,87.26,87.54,87.13,87.39,424700.0,81.29,0.00034341678104499174,81.46214285714282,76.42139999999998
2016-08-26,2016,8,26,Friday,34,2016-34,87.58,88.55,86.88,87.27,868900.0,81.18,-0.0013731016969926735,81.55499999999996,76.62719999999997
2016-08-29,2016,8,29,Monday,35,2016-35,86.67,87.44,86.66,87.2,725000.0,81.12,-0.000802100818105278,81.54999999999995,76.81879999999997
2016-08-30,2016,8,30,Tuesday,35,2016-35,88.7,88.99,88.53,88.74,720000.0,82.55,0.01766057151284306,81.62071428571424,77.01699999999998
2016-08-31,2016,8,31,Wednesday,35,2016-35,87.88,88.2,87.6,87.97,490100.0,81.83,-0.00867695177579686,81.63714285714282,77.17599999999997
2016-09-01,2016,9,1,Thursday,35,2016-35,88.28,88.53,87.92,88.47,612100.0,82.3,0.005683674836444164,81.69999999999995,77.35539999999997
2016-09-02,2016,9,2,Friday,35,2016-35,89.32,89.81,89.09,89.64,536000.0,83.39,0.013224749546287828,81.80928571428568,77.51479999999998
2016-09-06,2016,9,6,Tuesday,36,2016-36,90.22,90.5,89.9,90.4,537100.0,84.09,0.0084783957225123,81.98571428571424,77.82099999999997
2016-09-07,2016,9,7,Wednesday,36,2016-36,90.77,91.0,90.36,90.82,621300.0,84.49,0.0046459738023689745,82.18285714285709,78.17079999999997
2016-09-08,2016,9,8,Thursday,36,2016-36,90.38,90.52,89.5,89.54,1057500.0,83.29,-0.014093808395907459,82.2814285714285,78.46259999999998
2016-09-09,2016,9,9,Friday,36,2016-36,88.64,88.72,87.6,87.64,1210500.0,81.53,-0.021219524057834338,82.24571428571423,78.69599999999997
2016-09-12,2016,9,12,Monday,37,2016-37,87.38,88.81,87.28,88.76,889200.0,82.57,0.01277952550837691,82.32571428571421,78.95159999999998
2016-09-13,2016,9,13,Tuesday,37,2016-37,88.23,88.51,87.69,88.15,934800.0,82.0,-0.006872453102717113,82.34999999999992,79.19679999999998
2016-09-14,2016,9,14,Wednesday,37,2016-37,88.13,88.76,88.07,88.32,561300.0,82.16,0.0019285260052819275,82.41357142857136,79.46019999999999
2016-09-15,2016,9,15,Thursday,37,2016-37,87.77,88.81,87.53,88.67,752100.0,82.49,0.003962917801771049,82.49928571428565,79.71999999999998
2016-09-16,2016,9,16,Friday,37,2016-37,86.93,87.18,86.7,86.86,1034900.0,80.8,-0.02041278419136494,82.47214285714279,79.94819999999999
2016-09-19,2016,9,19,Monday,38,2016-38,88.21,88.48,87.85,88.09,476300.0,81.95,0.014160665240525283,82.5314285714285,80.16199999999998
2016-09-20,2016,9,20,Tuesday,38,2016-38,89.37,89.39,88.85,89.04,699100.0,82.83,0.010784496371728292,82.5514285714285,80.36699999999998
